description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                A man (Nathan Fillion) who watched the murder of his wife and child and had his own near-death experience develops the ability to identify people who are about to die and tempts fate when he tries to intervene. A pulse-pounder that never lets up until the frightening climactic scene. Katee Sackhoff, Craig Fairbrass, Adrian Holmes, Kendall Cross, William MacDonald. Directed by Patrick Lussier.
            ","PG-13 (for intense sequences of violence and terror, some disturbing images, thematic material and language)
                    ",Patrick Lussier,NA,NA,Matt Venne,NA,NA,NA,"Jan 5, 2007
                        ","Jan 8, 2008
                        ","
                            99 minutes
                        ","
                        Universal Studios
                    ","
                Nathan Fillion
            ","
                Katee Sackhoff
            ","
                Craig Fairbrass
            ","
                Adrian Holmes
            ","
                Kendall Cross
            ","
                William MacDonald
            ","
                                White Noise 2
                            ",2007,No consensus yet.,"
                        
                        Horror, 
                        
                        Mystery & Suspense
                        
                    ",75,8,43,12,136302,5.14,0,0,3.02,878,1171,2147,https://www.rottentomatoes.com/m/white_noise_2
"
                Everyone in Justine's family is a vet. And a vegetarian. At sixteen she's a brilliant student starting out at veterinary school where she experiences a decadent, merciless and dangerously seductive world. Desperate to fit in, she strays from her family principles and eats RAW meat for the first time. Justine will soon face the terrible and unexpected consequences as her true self begins to emerge...
            ","R (for aberrant behavior, bloody and grisly images, strong sexuality, nudity, language and drug use/partying)
                    ",Julia Ducournau,NA,NA,Julia Ducournau,NA,NA,NA,"Mar 10, 2017
                        ","Sep 5, 2017
                        ","
                            98 minutes
                        ","
                        Petit Film
                    ","
                Garance Marillier
            ","
                Ella Rumpf
            ","
                Rabah Nait Oufella
            ","
                Laurent Lucas
            ","
                Joana Preiss
            ","
                Bouli Lanners
            ",Raw,NA,"Raw's lurid violence and sexuality live up to its title, but they're anchored with an immersive atmosphere and deep symbolism that linger long after the provocative visuals fade.","
                        
                        Horror
                        
                    ",92,186,76,7,135442,7.86,8.2,35,3.73,1783,571,4698,https://www.rottentomatoes.com/m/raw_2017
"
                David Drayton and his young son Billy are among a large group of terrified townspeople trapped in a local grocery store by a strange, otherworldly mist. David is the first to realize that there are things lurking in the mist--deadly, horrifying things--creatures not of this world. Survival depends on everybody in the store pulling together, but is that possible, given human nature? As reason crumbles in the face of fear and panic, David begins to wonder what terrifies him more: the monsters in the mist or the ones inside the store, the human kind, the people that until now had been his friends and neighbors?
            ","R (for violence, terror and gore, and language)
                    ",Frank Darabont,NA,NA,Frank Darabont,NA,NA,NA,"Nov 21, 2007
                        ","Mar 18, 2008
                        ","
                            125 minutes
                        ","
                        The Weinstein Company
                    ","
                Thomas Jane
            ","
                Marcia Gay Harden
            ","
                Laurie Holden
            ","
                Andre Braugher
            ","
                Toby Jones
            ","
                William Sadler
            ",The Mist,NA,Frank Darabont's impressive camerawork and politically incisive script make The Mist a truly frightening experience.,"
                        
                        Horror
                        
                    ",72,144,65,198,137151,6.56,5.98,33,3.47,27970,15047,45496,https://www.rottentomatoes.com/m/mist
"
                The eerie and deserted ghost town of Silent Hill draws a young mother desperate to find a cure for her only child's illness. Unable to accept the doctor's diagnosis that her daughter should be permanently institutionalized for psychiatric care, Rose flees with her child, heading for the abandoned town in search of answers -- and ignoring the protests of her husband. It's soon clear this place is unlike anywhere she's ever been. It's smothered by fog, inhabited by a variety of strange beings and periodically overcome by a living ""darkness"" that literally transforms everything it touches. As Rose begins to learn the history of the strange town, she realizes that her daughter is just a pawn in a larger game.
            ","R (for strong horror violence and gore, disturbing images, and some language)
                    ",Christophe Gans,NA,NA,Roger Avary,NA,NA,NA,"Apr 21, 2006
                        ","Aug 22, 2006
                        ","
                            125 minutes
                        ","
                        Sony Pictures
                    ","
                Radha Mitchell
            ","
                Sean Bean
            ","
                Laurie Holden
            ","
                Deborah Kara Unger
            ","
                Kim Coates
            ","
                Tanya Allen
            ","
                                Silent Hill
                            ",2006,"Silent Hill is visually impressive, but as with many video game adaptations, it's plagued by inane dialogue, a muddled plot, and an overlong runtime.","
                        
                        Action & Adventure, 
                        
                        Horror
                        
                    ",31,101,63,367,141514,4.54,3.07,21,3.49,19687,11786,60071,https://www.rottentomatoes.com/m/silent_hill
"
                In this environmentally conscientious horror film, a young EPA agent and his pregnant young wife are sent to Maine to mediate a fight between the local Indians and a notoriously polluting paper mill. Once there, they find the deep forests inhabited by a terrifying menagerie of monstrous, mutant creatures.
            ","PG
                    ",John Frankenheimer,NA,NA,David Seltzer,NA,NA,NA,"Jun 15, 1979
                        ","Jan 8, 2002
                        ","
                            102 minutes
                        ","
                        Paramount Pictures
                    ","
                Talia Shire
            ","
                Robert Foxworth
            ","
                Armand Assante
            ","
                Richard Dysart
            ","
                Victoria Racimo
            ","
                George Clutesi
            ","
                                Prophecy
                            ",1979,No consensus yet.,"
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",27,15,36,3,134459,4.48,0,0,2.88,110,195,381,https://www.rottentomatoes.com/m/1016842-prophecy
"
                Filmmaker Sarah Kelly offers a fascinating and surprisingly intimate look behind the scenes at the making of the Quentin Tarantino scripted, Robert Rodriguez directed smash hit From Dusk Till Dawn (1996). She not only interviews key people, but also the lesser-known production crew members.
            ","R
                    ",Sarah Kelly,NA,NA,NA,NA,NA,NA,"Sep 5, 1997
                        ","Oct 3, 2000
                        ","
                            100 minutes
                        ","
                        Miramax
                    ","
                Robert Rodriguez
            ","
                Quentin Tarantino
            ","
                George Clooney
            ","
                Juliette Lewis
            ","
                Lawrence Bender
            ","
                Fred Williamson
            ","
                                Full Tilt Boogie
                            ",1997,No consensus yet.,"
                        
                        Documentary, 
                        
                        Horror, 
                        
                        Special Interest, 
                        
                        Television
                        
                    ",88,16,63,2,132569,7.38,7.25,2,3.51,212,122,571,https://www.rottentomatoes.com/m/full-tilt-boogie
"
                The sequel to The Abominable Dr. Phibes, this film follows the quest of Dr. Anton Phibes (Vincent Price) to bring his dead wife back to life by retrieving a stolen Egyptian scroll that leads to a life-giving elixir. As Phibes races to obtain the elixir, he must fight off the sinister Biederbeck (Robert Quarry), who wants the potion for himself.
            ","PG (adult situations/language, violence)
                    ",Robert Fuest,NA,NA,Robert Fuest,Robert Blees,NA,NA,"Jun 1, 1972
                        ","Feb 20, 2001
                        ","
                            88 minutes
                        ","
                        American International Picture
                    ","
                Vincent Price
            ","
                Robert Quarry
            ","
                Valli Kemp
            ","
                Hugh Griffith
            ","
                Peter Cushing
            ","
                Beryl Reid
            ","
                                Dr. Phibes Rises Again
                            ",1972,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Classics, 
                        
                        Comedy, 
                        
                        Cult Movies, 
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",63,16,57,6,133695,6.13,0,3,3.43,218,163,632,https://www.rottentomatoes.com/m/dr_phibes_rises_again
"
                Homicidal represents producer/director William Castle's slant on Hitchcock's Psycho. The film concerns a young woman named Miriam Webster (Patricia Breslin) who seemingly has everything a girl could want - including a successful flower shop business, and a handsome beau, Karl (Glenn Corbett), who works as a pharmacist. Events take a turn for the worse, however, when Miriam's half-brother, Warren, returns from Europe - with a rather unpleasant friend in-tow: a blonde named Emily (Jean Arless). Emily promptly sets about destroying Miriam's life: the newcomer attempts to wheedle Karl away from Miriam, then rips the flower shop to pieces, then ultimately reveals a little taste for knife-wielding that directly threatens Miriam's safety. Like The Tingler and other Castle outings, this one originally featured a gimmick, preserved in the video release: a ""fright-break"" just prior to the climax, which allowed terrified audience members approximately 45 seconds to get out of their seats and leave the theater - to avoid the prospect of being ""frightened to death."" One look at Jean Arless's credit in the cast listing betrays the final twist in this one, directly (and unapologetically) lifted by Castle from Psycho.
            ","NR
                    ",William Castle,NA,NA,Robb White,NA,NA,NA,"Jan 1, 1961
                        ","Mar 12, 2002
                        ","
                            87 minutes
                        ","
                        Columbia Pictures
                    ","
                Glenn Corbett
            ","
                Patricia Breslin
            ","
                Joan Marshall
            ","
                Eugenie Leontovich
            ","
                Alan Bunce
            ","
                Richard Rust
            ","
                                Homicidal
                            ",1961,No consensus yet.,"
                        
                        Classics, 
                        
                        Horror, 
                        
                        Mystery & Suspense
                        
                    ",78,9,66,1,132965,6.84,0,0,3.6,116,61,146,https://www.rottentomatoes.com/m/homicidal
"
                The Road tells the story of a twelve-year-old cold case that is reopened when three teenagers vanish while traversing an infamous and abandoned road. As investigators try to find leads to the whereabouts of the missing teens, they also unearth the road's gruesome past that spans two decades - a history of abduction, crimes and murders. -- (C) Freestyle
            ","R (for violence, terror and some disturbing images)
                    ",Yam Laranas,NA,NA,Yam Laranas,Adloy Adlawan,NA,NA,"May 11, 2012
                        ","Sep 9, 2014
                        ","
                            110 minutes
                        ","
                        Freestyle Releasing
                    ","
                Carmina Villarroel
            ","
                Carmina Villaroel
            ","
                Marvin Agustin
            ","
                Rhian Ramos
            ","
                T.J. Trinidad
            ","
                Barbie Forteza
            ","
                                The Road
                            ",2012,No consensus yet.,"
                        
                        Drama, 
                        
                        Horror
                        
                    ",65,17,59,3,139063,5.9,7.17,9,3.41,225,158,1161,https://www.rottentomatoes.com/m/the_road_2012
"
                Rosso Segno Della Folia, an Italian horror film written, directed and photographed by Mario Bava, is the bloody story of an impotent man who turns to murder to vent his frustrations. The designer and owner of a fashion design business (Stephen Forsyth), frustrated with his own sexual failure, murders the new brides who have modelled his fashions. When he decides to murder his wife, she becomes the ghost who will not leave him alone. Director Bava, who began his career as a cinematographer, while directing mostly low-budget horror films, has become a cult figure among some fans and critics who admire his unique and beautiful visual style and his often very amusing exaggeration of the cliches of the genre. Rosso Segno Della Folia, released in the United States as Hatchet for a Honeymoon is not the best of Mario Bava's work, but this above-average horror film is a must see for those who love the genre and admire stylish horror films.
            ","PG
                    ",Mario Bava,NA,NA,Santiago Moncada,Mario Bava,NA,NA,"Jun 2, 1970
                        ","Jun 6, 2000
                        ","
                            84 minutes
                        ","
                        Charter Video
                    ","
                Stephen Forsyth
            ","
                Dagmar Lassander
            ","
                Laura Betti
            ","
                Jess Puente
            ","
                Stephen Forsythe
            ","
                Grard Tichy
            ",Hatchet for the Honeymoon (Il rosso segno della follia),NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Horror, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",50,6,49,1,132771,5.38,0,0,3.2,90,95,170,https://www.rottentomatoes.com/m/hatchet-for-the-honeymoon-1969
"
                DUDE BRO PARTY MASSACRE III is the brainchild of 5 Second Films, an LA based company creating and distributing short viral videos (way before Vine and Twitter) which Time Magazine listed as one of the 50 Best Websites in 2013. They've been featured on CNN, ""Tosh.0"" and ""Attack of the Show"" garnering attention from popular celebrities like Patton Oswalt, Andrew W.K. and Larry King who all have stand-out roles in DBPM3. (C) 5-Second Films and Snoot Entertainment
            ","NR
                    ",Jon Salmon,Tomm Jacobsen,Michael Rousselet,Alec Owen,Brian Firenzi,Jon Salmon,Michael Rousselet,"Jun 13, 2015
                        ","Aug 13, 2019
                        ","
                            91 minutes
                        ","
                        5-Second Films and Snoot Entertainment
                    ","
                Alec Owen
            ","
                Olivia Taylor Dudley
            ","
                Brian Firenzi
            ","
                Kelsey Gunn
            ","
                Patton Oswalt
            ","
                Joey Scoma
            ","
                                Dude Bro Party Massacre III
                            ",2015,No consensus yet.,"
                        
                        Comedy, 
                        
                        Horror
                        
                    ",90,10,77,238,133047,7.09,0,0,3.92,95,29,86,https://www.rottentomatoes.com/m/dude_bro_party_massacre_iii
"
                In Barrow, Alaska, the northernmost town in the United States, the winter sun sets and does not rise for 30 days and nights. From the darkness comes an evil force that strikes terror on the town, and all hope is pinned on a husband-and-wife cop team.
            ","R (for strong horror violence and language)
                    ",David Slade,NA,NA,Brian Nelson,David Slade,Steve Niles,Stuart Beattie,"Oct 19, 2007
                        ","Feb 19, 2008
                        ","
                            113 minutes
                        ","
                        Sony Pictures/Columbia
                    ","
                Josh Hartnett
            ","
                Melissa George
            ","
                Danny Huston
            ","
                Ben Foster
            ","
                Mark Rendall
            ","
                Amber Sainsbury
            ","
                                30 Days of Night
                            ",2007,"While 30 Days of Night offers a few thrills, it ultimately succumbs to erratic execution.","
                        
                        Horror, 
                        
                        Mystery & Suspense
                        
                    ",51,158,56,458,141430,5.53,5.22,41,3.32,34247,27199,161983,https://www.rottentomatoes.com/m/30_days_of_night
"
","NR
                    ",Terence Fisher,Roy Ward Baker,NA,Anthony Hinds,NA,NA,NA,"Mar 15, 1967
                        ","Jul 27, 2004
                        ","
                            86 minutes
                        ","

                            86 minutes
                        
","
                Peter Cushing
            ","
                Susan Denberg
            ","
                Thorley Walters
            ","
                Robert Morris
            ","
                Duncan Lamont
            ","
                David Chiang
            ",Frankenstein Created Woman,NA,No consensus yet.,"
                        
                        Classics, 
                        
                        Drama, 
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",67,12,56,1,132146,6.13,0,0,3.41,121,94,162,https://www.rottentomatoes.com/m/frankenstein_created_woman
"
                Set in the Channel Islands on the eve of D Day,two Kiwi commandos, sent to destroy German gun emplacements to distract Hitler's forces away from Normandy, discover a Nazi occult plot to unleash demonic forces to win the war.
            ","NR
                    ",Paul Campion,NA,NA,Paul Campion,Paul Finch,Brett Ihaka,NA,"Feb 14, 2012
                        ","Feb 13, 2012
                        ","
                            82 minutes
                        ","
                        Chameleon Pictures
                    ","
                Matthew Sunderland
            ","
                Craig Hall
            ","
                Gina Varela
            ","
                Karlos Drinkwater
            ","
                Luke Hawker
            ",NA,The Devil's Rock,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",56,9,35,386,132630,4.75,3.33,3,2.86,78,143,64,https://www.rottentomatoes.com/m/the_devils_rock
"
                When you're dealing with demons, be careful what you wish for... In this ultra-unsettling occult nightmare, teenage Leah (Nicole Muoz) finds solace from the recent death of her father-and from her strained relationship with her mother (Laurie Holden)--by dabbling in the dark arts. It all seems like harmless fun at first, until a blow out argument leads Leah to do the unthinkable: put a death curse on her mother. No sooner has the girl performed the ritual than she regrets it. But it may be too late, as an evil presence known as Pyewacket begins to make itself known--and threatens to destroy both mother and daughter. Backcountry director Adam MacDonald builds hair-raising tension around what's both a complex mother-daughter tale and a frightening fable about our darkest desires.
            ","NR
                    ",Adam MacDonald,NA,NA,Adam MacDonald,NA,NA,NA,"Mar 23, 2018
                        ","Mar 23, 2018
                        ","
                            88 minutes
                        ","
                        IFC Films
                    ","
                Chloe Rose
            ","
                Eric Osborne
            ","
                Laurie Holden
            ","
                Nicole Muoz
            ","
                Bianca Melchior
            ",NA,Pyewacket,NA,"Pyewacket builds its atmospheric, patiently encroaching chills on a well-told story concerned more with emotional trauma than supernatural threats.","
                        
                        Horror
                        
                    ",82,33,56,416,132436,6.76,3.12,5,3.31,109,87,354,https://www.rottentomatoes.com/m/pyewacket
"
                This low-budget freak show/cult classic/cultural institution concerns the misadventures of Brad Majors (Barry Bostwick) and Janet Weiss (Susan Sarandon) inside a strange mansion that they come across on a rainy night. After the wholesome pair profess their love through an opening song, their car breaks down in the woods, and they seek refuge in a towering castle nearby. Greeting them at the door is a ghoulish butler named Riff Raff (Richard O'Brien), who introduces them to a bacchanalian collection of partygoers dressed in outfits from some sort of interplanetary thrift shop. The host of this gathering is a transvestite clad in lingerie, Dr. Frank N. Furter (Tim Curry), a mad scientist who claims to be from another planet. With assistants Columbia (Nell Campbell) and Magenta (Patricia Quinn) looking on, Frank unveils his latest creation -- a figure wrapped in gauze and submerged in a tank full of liquid. With the addition of colored dyes and some assistance from the weather, Frank brings to life a blonde young beefcake wearing nothing but skimpy shorts, who launches into song in his first minute of life. Just when Brad and Janet think things couldn't get any stranger, a biker (Meat Loaf) bursts onto the scene to reclaim Columbia, his ex-girlfriend. When Frank kills the biker, it's clear that Brad and Janet will be guests for the night, and that they may be next on Frank's list -- whether for murder or carnal delights is uncertain. And just what is that mystery meat they're eating for dinner, anyway? In addition to playing Riff Raff, O'Brien wrote the catchy songs, with John Barry and Richard Hartley composing the score. ~ Derek Armstrong, Rovi
            ","R
                    ",Jim Sharman,NA,NA,Jim Sharman,Richard O'Brien,NA,NA,"Sep 25, 1975
                        ","Oct 3, 2000
                        ","
                            100 minutes
                        ","
                        20th Century Fox
                    ","
                Tim Curry
            ","
                Susan Sarandon
            ","
                Barry Bostwick
            ","
                Richard O'Brien
            ","
                Jonathan Adams
            ","
                Peter Hinwood
            ",The Rocky Horror Picture Show,NA,"Rocky Horror Picture Show brings its quirky characters in tight, but it's the narrative thrust that really drives audiences insane and keeps 'em doing the time warp again.","
                        
                        Classics, 
                        
                        Comedy, 
                        
                        Cult Movies, 
                        
                        Horror, 
                        
                        Musical & Performing Arts, 
                        
                        Science Fiction & Fantasy
                        
                    ",79,42,85,366,133192,6.85,6.12,6,4.21,34491,5940,45975,https://www.rottentomatoes.com/m/rocky_horror_picture_show
"
                People are disappearing all over the Big Apple. Nobody cares, though, because most of the missing are homeless. But when investigative reporter Murphy (J.C. Quinn) tips off principled photographer George Cooper (John Heard) to a government conspiracy involving the dumping of nuclear waste beneath the streets, Cooper decides to dig a little deeper. Soon he discovers the existence of C.H.U.D.s, or ""Cannibalistic Humanoid Underground Dwellers,"" derelicts who have become grotesque monsters after being exposed to the mountains of hazardous waste. Meanwhile, Captain Bosch (Christopher Curry), a cop whose wife is among the missing, forms an unlikely alliance with the Reverend (Daniel Stern), a leftist soup-kitchen cook who knows the score. Murphy, Cooper, Bosch, and the Reverend soon run up against the stonewalling tactics of Wilson (George Martin), a government toadie. As the titular monsters begin to tire of their underground habitat, the protagonists -- including Cooper's wife, beautiful model Lauren Daniels (Kim Greist) -- face a race against time to defeat not only the C.H.U.D.s, but the government's cover-up. The debut, and only film, from writer Parnell Hall and director Douglas Cheek, C.H.U.D. was followed by 1989's C.H.U.D. 2: Bud the C.H.U.D. Co-stars Stern and Heard would later appear together in the first two Home Alone pictures, while Curry would appear in the third.
            ","R (adult situations/language, violence)
                    ",Douglas Cheek,NA,NA,Shepard Abbott,Parnell Hall,NA,NA,"Sep 14, 1984
                        ","Jan 30, 2001
                        ","
                            90 minutes
                        ","
                        Media Home Entertainment
                    ","
                John Heard
            ","
                Daniel Stern
            ","
                Kim Greist
            ","
                Christopher Curry
            ","
                Laure Mattos
            ","
                Kim Geist
            ","
                                C.H.U.D. (Chud)
                            ",1984,No consensus yet.,"
                        
                        Drama, 
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",29,14,32,8,132490,3.89,0,0,2.83,320,669,789,https://www.rottentomatoes.com/m/chud
"
                Writer-director Larry Cohen followed his ragged but interesting horror hit It's Alive! with this sequel, which surpassed the original in both creativity and technical expertise. The story opens as another expectant couple, Eugene and Jody Scott (Frederic Forrest and Kathleen Lloyd), are paid a surprise visit by a stranger who turns out to be Frank Davies (John P. Ryan), the father of the original monster baby from the previous film. Davies warns the couple that their unborn child may be similarly at risk, and thereby in mortal danger from a nationwide task force dedicated to destroying the monster infants. Despite their initial apprehension, the Scotts eventually place a tenuous trust in the stranger, who explains that the children are not subhuman animals, but may actually represent the next step in human evolution -- a view shared by members of an underground organization devoted to the protection and study of the children. Davies secretes Eugene and Jody in this group's hideout so that they can attend to the birth of the child in safety. Discovering that their newborn is indeed one of the same mutants, the Scotts undergo a traumatic test of familial integrity, much like that of the Davies family in the previous film. Their emotional turmoil is further compounded by an assault on the compound by members of a rival underground dedicated to eradicating the monster babies, which leads to a grim and violent confrontation. This time out, Cohen is far more assured at the helm, stabilizing his vision with a more elaborate script, higher budget, and good performances. On the downside, the monster-baby FX haven't particularly improved since the previous outing, but Cohen has the good sense to keep the little rubber beasties fairly well-hidden. ~ Cavett Binion, Rovi
            ","R (adult situations/language, violence)
                    ",Larry Cohen,NA,NA,Larry Cohen,NA,NA,NA,"Feb 8, 1993
                        ","
                            91 minutes
                        ",NA,"
                        Warner Home Video
                    ","
                Frederic Forrest
            ","
                Kathleen Lloyd
            ","
                John P. Ryan
            ","
                John Marley
            ","
                Andrew Duggan
            ","
                Eddie Constantine
            ",It Lives Again,NA,No consensus yet.,"
                        
                        Horror
                        
                    ",53,15,28,1,133427,4.9,0,3,2.68,36,91,153,https://www.rottentomatoes.com/m/it_lives_again
"
                An angry foodie develops a taste for violence in this darkly witty thriller from writer and director Joe Maggio. Peter Grey (James Le Gros) is a chef who thinks he has what it takes to become a multi-media celebrity -- he runs a popular restaurant, he's the host of a cable television series called ""The Feast,"" and he's in talks to design and endorse a line of high-end cookware. But while he knows food, Peter is also pompous, self-righteous and convinced he's smarter than everyone around him; Peter wants ""The Feast"" to carry a responsible environmental message, but his producer at the network (Mario Batali) just wants something that will attract viewers and advertisers, and pairs Peter with a pretty but thick-headed co-host, Peg (Megan Hilty). Peter is near the end of his rope when a well-known cuisine blogger, T.J. Franks (Joshua Leonard), gives his restaurant a scathing review, and soon ""The Feast"" is cancelled, the cookware company passes on its contract with Peter, and his restaurant closes due to bad business. Peter is certain Franks is to blame for this sudden flood of bad luck, and he kidnaps the blogger, determined to get some revenge, served bloody. Bitter Feast was an official selection at the 2010 Los Angeles Film Festival. ~ Mark Deming, Rovi
            ","NR
                    ",Joe Maggio,NA,NA,Joe Maggio,NA,NA,NA,"Jun 18, 2010
                        ","Jan 4, 2011
                        ","
                            103 minutes
                        ","
                        Glass Eye Pix/Dark Sky
                    ","
                Joshua Leonard
            ","
                James Le Gros
            ","
                Amy Seimetz
            ","
                Larry Fessenden
            ","
                Megan Hilty
            ","
                Mario Batali
            ","
                                Bitter Feast
                            ",2010,No consensus yet.,"
                        
                        Comedy, 
                        
                        Horror
                        
                    ",57,7,31,255,133899,5.17,3.75,2,2.77,39,85,45,https://www.rottentomatoes.com/m/bitter_feast
"
                Directed by Manuel Carballo, THE RETURNED is set in a post-zombie world where a treatment called the ""Return Protein"" can stop the spread of the virus if injected quickly after infection, but cannot cure it. With daily injections, the ""Returned"" are able to live relatively normal lives, but with brutal attacks at the hands of Anti-Return groups and rumors that protein stock is running low, the world is again on the brink of chaos. In the midst of this turmoil are Alex (Kris Holden-Reid) and Kate (Emily Hampshire), a young, successful and enviable couple that are hiding a long held secret - Alex is Returned. Suspicious that a government order for all the Returned to report to a secure medical facility 'for their own safety', the couple flees, taking with them all the doses of ""Return Protein"" they have. Now in a race against the clock and few places to turn, they must face their worst fears and come to grips with the reality that if they are neither human nor zombies, who exactly are the Returned? --(C) levelFilm
            ","NR
                    ",Manuel Carballo,NA,NA,Hatem Khraiche,NA,NA,NA,"Feb 14, 2014
                        ","Jun 30, 2014
                        ","
                            98 minutes
                        ","
                        levelFILM
                    ","
                Kristen Holdenreid
            ","
                Emily Hampshire
            ","
                Shawn Doyle
            ","
                Claudia Bassols
            ","
                Barry Flatman
            ","
                Melina Matthews
            ","
                                The Returned
                            ",2014,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Horror, 
                        
                        Mystery & Suspense
                        
                    ",58,19,37,845,134437,5.76,6.25,6,2.96,178,307,256,https://www.rottentomatoes.com/m/the_returned
"
                In the much anticipated remake of the 1981 cult-hit horror film, five twenty-something friends become holed up in a remote cabin. When they discover a Book of the Dead, they unwittingly summon up dormant demons living in the nearby woods, which possess the youngsters in succession until only one is left intact to fight for survival.
            ","R (for strong bloody violence and gore, some sexual content and language)
                    ",Fede Alvarez,NA,NA,Diablo Cody,Fede Alvarez,Rodo Sayagues,NA,"Apr 5, 2013
                        ","Jul 16, 2013
                        ","
                            91 minutes
                        ","
                        TriStar Pictures
                    ","
                Jane Levy
            ","
                Shiloh Fernandez
            ","
                Lou Taylor Pucci
            ","
                Jessica Lucas
            ","
                Elizabeth Blackmore
            ","
                Liz Blackmore
            ",Evil Dead,NA,"It may lack the absurd humor that underlined the original, but the new-look Evil Dead compensates with brutal terror, gory scares, and gleefully bloody violence.","
                        
                        Horror, 
                        
                        Mystery & Suspense
                        
                    ",62,199,63,77,141461,6.16,5.84,40,3.54,23286,13412,35503,https://www.rottentomatoes.com/m/the_evil_dead_2013
"
                Three friends who are scouts battle zombies and attempt to save their town from the undead.
            ","R (for zombie violence and gore, sexual material, graphic nudity, and language throughout.)
                    ",Christopher Landon,NA,NA,Carrie Evans,Lona Williams,Christopher Landon,Carrie Lee Wilson,"Oct 30, 2015
                        ","Jan 5, 2016
                        ","
                            93 minutes
                        ","
                        Broken Road Productions
                    ","
                Tye Sheridan
            ","
                Logan Miller
            ","
                Joey Morgan
            ","
                Sarah Dumont
            ","
                Halston Sage
            ","
                David Koechner
            ",Scouts Guide to the Zombie Apocalypse,NA,"Scouts Guide to the Zombie Apocalypse fails to live up to its intriguingly wacky title, instead delivering yet another zombie comedy-thriller with a tired T&A twist.","
                        
                        Comedy, 
                        
                        Horror
                        
                    ",45,94,48,9,133105,4.76,4.2,21,3.22,1809,1978,4619,https://www.rottentomatoes.com/m/scouts_guide_to_the_zombie_apocalypse
"
                Lila Lee (B-movie starlet Cheryl Smith, later also known as Rainbeaux Smith) is the teenage daughter of a vicious gangster, Alvin Lee (William Whitton). Her backwoods life is disrupted when her father murders her mother. Reverend Mueller (played by writer-director Richard Blackburn) looks after the girl, whom he defends to his congregation as ""the most innocent creature on God's earth."" But soon after the murder, Lila gets a letter from a mysterious woman named Lemora (Lesley Gilb). The letter instructs Lila to quietly leave town and come to a remote community, Asteroth, where her ailing father is waiting for her, so she can forgive him for his sins. Lila follows the instructions, sneaking off during the night, but leaves a goodbye note for the reverend. Lila eventually finds her way to a rickety old bus driven by a wild-eyed madman (Hy Pyke, who would go on to play Taffey Lewis in Blade Runner). He takes her to the swamps outside Asteroth, where the bus is attacked by snarling, humanoid creatures. Lila manages to escape, and finds herself in the home of Lemora and her acolytes. Nave Lila doesn't realize that Lemora is a vampire who appears to have a sexual interest in the teen, at one point bathing Lila and praising her ""exciting figure."" Eventually, Lila catches on, and as she fights to escape, the reverend rushes to rescue her. Lila's reunion with her father is worse than disappointing, as he's turned into a bloodthirsty fiend, like those that attacked the bus. Since its unsuccessful initial release, Lemora: A Child's Tale of the Supernatural has become a minor cult item, bolstered by tales of disappearing prints and a ban by the Catholic Church.
            ","PG
                    ",Richard Blackburn,Richard Blackburn (II),NA,Richard Blackburn,NA,NA,NA,"Jan 1, 2001
                        ","Aug 31, 2004
                        ","
                            113 minutes
                        ","
                        Synapse Films
                    ","
                Leslie Gilb
            ","
                Lesley Gilb
            ","
                William Witton
            ","
                Hy Pyke
            ","
                Monty Pyke
            ","
                Rainbeaux Smith
            ","
                                Lemora - A Child's Tale of the Supernatural
                            ",2001,No consensus yet.,"
                        
                        Classics, 
                        
                        Drama, 
                        
                        Horror
                        
                    ",86,7,59,2,135076,7.14,0,0,3.43,73,51,572,https://www.rottentomatoes.com/m/lemora_a_childs_tale_of_the_supernatural
